,id,p,theta,beta,nphe,ein,eout
9220,kaon,0.923323,0.385831,0.8613719999999999,0,0.0329595,0.0454566
9221,kaon,2.46571,0.28697,0.9787459999999999,0,0.314672,0.0357061
9222,kaon,1.49279,0.30532800000000004,0.960966,0,0.018768599999999996,0.07187
9223,kaon,1.75463,0.225215,0.943666,0,0.0386816,0.0466926
9224,kaon,1.62493,0.24114899999999997,0.945034,76,0.0408331,0.049988599999999994
9225,kaon,2.74372,0.377079,1.00225,0,0.0298009,0.0512703
9226,kaon,0.565042,0.18427000000000002,0.758727,15,0.08706799999999999,0.10277
9227,kaon,2.19883,0.5261,0.9827889999999999,0,0.189609,0.104967
9228,kaon,1.1982899999999999,0.536838,0.9155209999999999,0,0.0383612,0.0674296
9229,kaon,2.83635,0.17582899999999999,0.9676610000000001,0,0.0362097,0.453651
9230,kaon,1.33471,0.414787,0.937478,0,0.025085800000000002,0.0526894
9231,kaon,1.69528,0.191582,0.951822,0,0.0252232,0.0495766
9232,kaon,2.2121,0.314353,0.979866,0,0.16786500000000001,0.265599
9233,kaon,1.39437,0.312328,0.950944,0,0.0162509,0.0441749
9234,kaon,2.98589,0.296844,1.00863,0,0.028748000000000003,0.0441291
9235,positron,0.7855340000000001,0.360331,0.993654,0,0.07374689999999999,0.0837262
9236,kaon,1.7464,0.215948,0.980605,0,0.0265965,0.0581826
9237,kaon,1.9847400000000002,0.2658,0.964792,0,0.15285,0.0348821
9238,kaon,0.8509959999999999,0.383311,0.8744129999999999,0,0.039414099999999994,0.061158199999999996
9239,kaon,0.7367060000000001,0.478526,0.835518,0,0.054108500000000004,0.152575
9240,kaon,1.6853599999999997,0.588411,0.940953,0,0.0292515,0.0518654
9241,kaon,2.70008,0.229987,0.9935120000000001,0,0.028931099999999998,0.0615702
9242,kaon,1.8104799999999999,0.395775,0.962918,0,0.0277409,0.046143300000000005
9243,kaon,1.9064599999999998,0.478103,1.00096,0,0.026871100000000002,0.056351599999999995
9244,kaon,0.79942,0.587304,0.8605389999999999,0,0.05296409999999999,0.038819
9245,kaon,3.19402,0.330727,0.951944,0,0.033875,0.334905
9246,kaon,1.97253,0.360939,0.9747879999999999,0,0.22558899999999998,0.0701762
9247,kaon,1.1825700000000001,0.305852,0.9326700000000001,0,0.0264134,0.0535592
9248,kaon,0.959182,0.32077,0.8954340000000001,0,0.0308995,0.159899
9249,kaon,3.4781400000000002,0.27175900000000003,0.980533,0,0.0267796,0.039826
9250,kaon,0.8365,0.378954,0.8162470000000001,0,0.0461891,0.149325
9251,kaon,0.827802,0.46448900000000004,0.862409,0,0.045182,0.0685283
9252,kaon,1.46319,0.348927,0.947594,0,0.03753719999999999,0.045685500000000004
9253,kaon,3.04265,0.23224899999999998,1.00661,0,0.0326848,0.046372199999999995
9254,kaon,2.11048,0.263142,0.953327,0,0.0622568,0.22385
9255,kaon,0.867323,0.17190999999999998,0.8715620000000001,0,0.0285649,0.155505
9256,kaon,0.520027,0.380357,0.716472,0,0.121675,0.0277867
9257,kaon,1.67681,0.334992,0.943125,0,0.025543599999999996,0.189654
9258,kaon,1.60342,0.336742,0.957068,0,0.036484300000000004,0.050629400000000005
9259,kaon,2.38911,0.284362,0.988874,0,0.171435,0.0403296
9260,kaon,2.15259,0.313148,0.9855,0,0.414328,0.15404
9261,kaon,0.908827,0.574181,0.8745620000000001,0,0.0685283,0.0541543
9262,kaon,2.07645,0.29696300000000003,0.9749969999999999,0,0.0318151,0.057908
9263,kaon,1.8822,0.417691,0.958514,0,0.034332800000000004,0.0447242
9264,kaon,2.90669,0.27960999999999997,0.9981979999999999,0,0.035523,0.0674296
9265,kaon,2.55131,0.159815,0.9841540000000001,0,0.0329137,0.0492561
9266,kaon,2.08225,0.440464,0.978033,0,0.289906,0.0571298
9267,kaon,2.3984099999999997,0.504632,0.9898049999999999,0,0.0325475,0.309773
9268,kaon,1.31579,0.444013,0.937049,0,0.0373083,0.294987
9269,positron,0.861524,0.316703,1.01485,89,0.141955,0.0791485
9270,kaon,1.3040399999999999,0.260259,0.9212959999999999,0,0.07429619999999999,0.097734
9271,kaon,2.74907,0.304792,0.9950959999999999,0,0.181003,0.22362100000000001
9272,kaon,1.43313,0.15750899999999998,0.946681,0,0.0381323,0.06102080000000001
9273,kaon,1.2517,0.43374799999999997,0.939615,0,0.0701305,0.051773900000000005
9274,kaon,1.9104299999999999,0.177224,0.964843,0,0.032639,0.0442206
9275,kaon,0.96788,0.469808,0.90015,0,0.034699,0.0484321
9276,kaon,2.19425,0.385374,0.9615739999999999,0,0.043122,0.0466926
9277,kaon,2.48127,0.22484899999999997,0.968189,0,0.0347906,0.0439918
9278,kaon,1.94965,0.19150999999999999,0.9665860000000001,0,0.0240787,0.054520500000000006
9279,kaon,2.7158,0.235339,1.0051700000000001,0,0.158022,0.12176700000000001
9280,kaon,2.6366099999999997,0.335346,0.9968520000000001,0,0.0396429,0.041886
9281,kaon,2.31556,0.413051,0.972685,0,0.0278782,0.0428473
9282,kaon,1.8135299999999999,0.24229299999999998,0.9704450000000001,0,0.0358892,0.054520500000000006
9283,kaon,0.9256120000000001,0.31067,0.882962,12,0.0317693,0.0633097
9284,kaon,2.13596,0.135271,0.957535,0,0.0347906,0.043350900000000005
9285,kaon,1.53033,0.27576799999999996,0.945198,0,0.0350195,0.0522316
9286,kaon,2.3529400000000003,0.41602700000000004,0.9895649999999999,0,0.040146499999999995,0.0623941
9287,kaon,2.9169099999999997,0.38159099999999996,0.989001,0,0.0212406,0.034561699999999994
9288,kaon,1.53536,0.36980599999999997,0.948341,0,0.032272800000000004,0.174456
9289,kaon,0.874647,0.296719,0.875268,0,0.039734500000000006,0.23282199999999997
9290,kaon,2.74556,0.43493000000000004,0.989884,0,0.028610700000000003,0.297414
9291,kaon,1.45251,0.510652,0.9462950000000001,0,0.0365759,0.0445411
9292,kaon,3.01534,0.21240900000000001,0.9915729999999999,0,0.0352026,0.30450900000000003
9293,kaon,1.8448200000000001,0.374318,0.9710200000000001,0,0.0892653,0.122454
9294,kaon,2.33433,0.395916,0.9703629999999999,0,0.05680930000000001,0.09196610000000001
9295,kaon,3.16701,0.17608800000000002,0.963867,0,0.023483599999999997,0.0412451
9296,kaon,3.01488,0.327185,0.9905719999999999,0,0.026825400000000003,0.06024259999999999
9297,kaon,1.30861,0.333903,0.920874,0,0.027557799999999997,0.04046690000000001
9298,kaon,1.34295,0.279202,0.9382379999999999,0,0.025772500000000004,0.0654154
9299,kaon,2.5008,0.28060799999999997,0.983259,0,0.025452000000000002,0.0352483
9300,kaon,2.19699,0.219344,0.9703639999999999,0,0.038819,0.0459602
9301,kaon,1.33959,0.569177,0.922415,0,0.027054200000000004,0.0510414
9302,kaon,2.70634,0.232325,0.979856,0,0.0285191,0.0439918
9303,kaon,1.0386799999999998,0.517524,0.920686,0,0.038956300000000006,0.151659
9304,kaon,2.4647900000000003,0.29875300000000005,0.997597,0,0.24216100000000002,0.0528267
9305,kaon,1.91775,0.32771,0.9604959999999999,0,0.052643600000000006,0.04811169999999999
9306,kaon,2.48829,0.200317,0.971827,0,0.0325017,0.053284500000000005
9307,kaon,2.0289900000000003,0.368605,0.9727129999999999,0,0.0317235,0.35687800000000003
9308,kaon,2.88029,0.144082,0.9863270000000001,0,0.0414282,0.044907300000000004
9309,kaon,1.9472,0.314306,0.990301,0,0.07924010000000001,0.0624857
9310,kaon,2.44587,0.250129,0.991885,0,0.0251774,0.0460975
9311,kaon,1.7836299999999998,0.261747,0.9529040000000001,0,0.0855573,0.236118
9312,kaon,2.59037,0.43093400000000004,0.9744,0,0.037583,0.039734500000000006
9313,kaon,2.60075,0.31544099999999997,0.953197,0,0.0421149,0.0351568
9314,kaon,2.0282299999999998,0.376019,0.9640780000000001,0,0.029160000000000002,0.0510414
9315,kaon,1.8504599999999998,0.338739,0.952207,0,0.0457313,0.181003
9316,kaon,2.2038599999999997,0.33520900000000003,1.1858600000000001,0,0.0260471,0.0460975
9317,kaon,0.9149309999999999,0.546094,0.8667870000000001,0,0.041199400000000004,0.07205310000000001
9318,kaon,1.10643,0.545301,0.921911,0,0.215473,0.0927443
9319,kaon,2.7869099999999998,0.159844,0.9808540000000001,0,0.0333715,0.0495766
9320,kaon,2.4544099999999998,0.23166799999999999,0.982433,0,0.039734500000000006,0.0560311
9321,kaon,0.585641,0.554249,0.766961,0,0.0472419,0.0352483
9322,kaon,2.72633,0.36749499999999996,0.9889690000000001,0,0.03332569999999999,0.0297093
9323,kaon,0.747387,0.40813,0.8463709999999999,0,0.0460059,0.0905928
9324,kaon,1.77417,0.316604,0.9491950000000001,0,0.023804099999999998,0.0596933
9325,kaon,2.90288,0.416256,0.979452,0,0.40013699999999996,0.11458
9326,kaon,1.9139400000000002,0.164638,0.9788020000000001,0,0.0325933,0.0395514
9327,kaon,2.28428,0.239164,0.974882,0,0.030121299999999997,0.050309
9328,kaon,2.08331,0.352633,0.968046,0,0.0350652,0.261295
9329,kaon,1.83917,0.519908,0.9608780000000001,0,0.041657099999999996,0.04985119999999999
9330,kaon,1.6774200000000001,0.543932,0.971031,0,0.030670599999999996,0.0504921
9331,kaon,1.7380000000000002,0.243921,0.9579059999999999,0,0.0432136,0.0380407
9332,kaon,1.82666,0.4569,0.962342,0,0.028793799999999998,0.0464637
9333,kaon,1.98672,0.24730700000000003,0.9700549999999999,0,0.416022,0.0368048
9334,kaon,2.30198,0.391311,0.9726969999999999,0,0.0528725,0.0915541
9335,kaon,1.0676700000000001,0.304481,0.89295,0,0.132708,0.12419300000000001
9336,kaon,2.19409,0.289431,0.9581360000000001,0,0.022156099999999998,0.23451599999999997
9337,kaon,0.947585,0.596376,0.892813,0,0.0341955,0.0516823
9338,kaon,2.19516,0.22616,0.9662,0,0.0383154,0.221698
9339,kaon,1.79522,0.44985,0.9761350000000001,0,0.032181299999999996,0.051957
9340,kaon,1.81003,0.475196,0.956153,0,0.16511800000000001,0.103273
9341,kaon,2.7805,0.265897,0.9683350000000001,0,0.0450446,0.04953080000000001
9342,kaon,2.32532,0.353742,0.986291,0,0.045136199999999994,0.06088350000000001
9343,kaon,1.29946,0.357317,0.926746,0,0.030624900000000004,0.0484321
9344,kaon,2.09369,0.327499,0.983768,0,0.24852399999999997,0.0616159
9345,kaon,2.55009,0.16357,0.9704459999999999,0,0.0549325,0.5405810000000001
9346,kaon,2.23224,0.138277,0.9722639999999999,0,0.0472419,0.21977600000000003
9347,kaon,2.1088,0.263837,0.985173,0,0.166537,0.0483406
9348,kaon,1.70367,0.5008130000000001,0.951249,0,0.026916900000000004,0.052140099999999995
9349,kaon,2.72725,0.173345,0.9931270000000001,0,0.284779,0.166766
9350,kaon,1.19127,0.188104,0.915105,0,0.026367599999999998,0.0473793
9351,kaon,3.2430000000000003,0.336241,0.985441,0,0.030853700000000005,0.41863100000000003
9352,kaon,2.06867,0.503249,0.98041,0,0.023071599999999998,0.0448157
9353,kaon,0.801709,0.30001700000000003,0.841968,0,0.0448157,0.0780041
9354,kaon,2.7006900000000003,0.22678800000000002,0.98645,0,0.041062,0.127672
9355,kaon,1.9092099999999999,0.21445799999999998,0.961814,0,0.0342412,0.275715
9356,kaon,1.841,0.588214,0.995226,0,0.0285191,0.0571756
9357,kaon,0.945602,0.36827,0.89989,0,0.0414282,0.06308079999999999
9358,kaon,2.39185,0.333771,0.982448,0,0.039185199999999996,0.0582742
9359,kaon,1.02525,0.486084,0.8843129999999999,0,0.0351568,0.054428899999999995
9360,kaon,0.9161520000000001,0.250621,0.867188,0,0.0217441,0.0633555
9361,kaon,2.7484599999999997,0.254775,0.971176,0,0.0302586,0.049485
9362,kaon,1.70871,0.129441,0.970377,0,0.22334600000000002,0.124102
9363,kaon,2.77241,0.277036,0.9863360000000001,0,0.0242618,0.037949199999999995
9364,kaon,2.63783,0.41643,0.9914930000000001,0,0.140673,0.0991073
9365,kaon,1.16487,0.165328,0.918132,0,0.0388647,0.188693
9366,kaon,2.6623900000000003,0.17369300000000001,0.985036,0,0.0291142,0.047104599999999996
9367,kaon,1.8242200000000002,0.561592,0.9489860000000001,0,0.035935,0.044312199999999996
9368,positron,0.8686959999999999,0.28352,0.994909,8,0.061387,0.121492
9369,kaon,2.6938299999999997,0.43090100000000003,0.989568,0,0.0366217,0.14488399999999999
9370,kaon,2.32868,0.352918,0.9843559999999999,0,0.132937,0.167544
9371,kaon,1.27214,0.613698,0.9439069999999999,0,0.0317235,0.170794
9372,kaon,0.7252609999999999,0.57649,0.884466,9,0.0343786,0.059144
9373,kaon,2.9607099999999997,0.238512,0.9815010000000001,0,0.0317235,0.048294800000000006
9374,kaon,1.7972099999999998,0.217792,0.9714879999999999,0,0.0242618,0.0422522
9375,kaon,2.68482,0.40348,0.9959129999999999,0,0.0320439,0.0589151
9376,kaon,0.659953,0.23672800000000002,1.0058,20,0.038819,0.10450899999999999
9377,kaon,1.25322,0.24527100000000002,0.949583,0,0.0992447,0.0476997
9378,kaon,0.789654,0.459502,0.848175,0,0.041062,0.114946
9379,positron,0.620584,0.185033,0.9830610000000001,9,0.0818036,0.027237400000000002
9380,kaon,1.23064,0.300154,1.22155,0,0.0453651,0.115541
9381,kaon,1.21965,0.359138,0.929941,0,0.026504900000000005,0.0584573
9382,kaon,2.32059,0.232971,0.980929,0,0.0222019,0.171756
9383,kaon,1.8315400000000002,0.13880399999999998,0.9489690000000001,0,0.032867900000000005,0.0683909
9384,kaon,1.39437,0.28988,0.9422360000000001,0,0.13463,0.126802
9385,kaon,1.90188,0.169775,0.9691569999999999,0,0.08029299999999999,0.131975
9386,kaon,0.783856,0.5608310000000001,0.860784,0,0.03630119999999999,0.06042569999999999
9387,kaon,3.1979900000000003,0.24788000000000002,0.9653959999999999,0,0.0455482,0.053421800000000005
9388,kaon,1.4244299999999999,0.221529,0.9476450000000001,0,0.14131400000000002,0.14461
9389,kaon,0.487221,0.11338699999999999,0.702276,0,0.0787823,0.045182
9390,kaon,1.64431,0.23975500000000002,0.958558,0,0.0271,0.181598
9391,kaon,1.54177,0.324155,0.9692129999999999,0,0.0287022,0.0632639
9392,kaon,2.3103700000000003,0.166406,1.0054,0,0.146715,0.0528267
9393,kaon,1.90097,0.317922,0.9780469999999999,0,0.0243076,0.31764699999999996
9394,kaon,2.99474,0.354829,0.973097,0,0.023849900000000004,0.0366217
9395,kaon,3.44045,0.216428,0.984783,0,0.0315862,0.046967300000000003
9396,kaon,2.03479,0.272948,0.981575,0,0.15024,0.08546580000000001
9397,kaon,1.9433900000000002,0.23285300000000003,0.9820479999999999,0,0.22728299999999999,0.101259
9398,kaon,3.4255,0.277903,1.00653,0,0.109545,0.232273
9399,kaon,2.35355,0.24674200000000002,0.983475,0,0.031540399999999996,0.0634928
9400,kaon,1.04158,0.337437,0.90394,15,0.0385901,0.054520500000000006
9401,kaon,2.21759,0.493041,0.9649540000000001,0,0.0408331,0.036987900000000004
9402,kaon,1.7122099999999998,0.199983,0.974916,0,0.0324102,0.0505837
9403,kaon,2.89052,0.28031,0.977718,0,0.0347906,0.0432136
9404,kaon,2.23774,0.35287399999999997,0.9832569999999999,0,0.0324102,0.389334
9405,kaon,2.97795,0.241473,0.983576,0,0.31100900000000004,0.22114899999999998
9406,kaon,1.39101,0.160575,0.937326,0,0.0336461,0.11668599999999998
9407,kaon,0.993667,0.294562,0.8976069999999999,0,0.0436255,0.0432136
9408,kaon,1.2803799999999999,0.17086400000000002,0.93195,0,0.0810712,0.375143
9409,kaon,2.4574700000000003,0.21648699999999999,0.9861979999999999,0,0.0312657,0.348135
9410,kaon,0.6530859999999999,0.528151,0.810099,0,0.0598764,0.121675
9411,kaon,0.78294,0.46289600000000003,0.809096,0,0.112657,0.048798400000000006
9412,positron,0.59617,0.25051999999999996,1.02141,55,0.0933852,0.03968869999999999
9413,kaon,1.79446,0.126865,0.9566379999999999,0,0.027374700000000002,0.06024259999999999
9414,kaon,0.987259,0.566871,0.8928290000000001,0,0.0417945,0.0633097
9415,kaon,0.597238,0.367728,0.771089,124,0.0715953,0.0815747
9416,kaon,1.59533,0.324189,0.963068,0,0.025131599999999997,0.20952199999999999
9417,kaon,3.40139,0.172701,0.980318,0,0.027237400000000002,0.110826
9418,kaon,1.06249,0.311474,0.9210729999999999,0,0.039780300000000005,0.061432799999999996
9419,kaon,1.35836,0.268554,0.9464459999999999,0,0.0277867,0.039414099999999994
9420,kaon,2.77806,0.181503,0.989185,0,0.0285191,0.0438087
9421,kaon,2.38712,0.143755,0.9994629999999999,0,0.0344701,0.0440375
9422,kaon,1.41146,0.128435,0.9526879999999999,0,0.025772500000000004,0.0453651
9423,kaon,0.934768,0.321344,0.76861,0,0.14566300000000001,0.0365759
9424,kaon,1.9505599999999998,0.215906,0.966455,0,0.03300530000000001,0.34058099999999997
9425,kaon,2.3790299999999998,0.2068,0.967475,0,0.0380407,0.055848
9426,kaon,2.99992,0.30652399999999996,0.9907860000000001,0,0.0296635,0.400549
9427,kaon,2.53498,0.233235,0.9685809999999999,0,0.0333715,0.22796999999999998
9428,kaon,2.2909900000000003,0.155169,0.976089,0,0.117327,0.07113760000000001
9429,kaon,1.21981,0.441456,0.935315,0,0.0351568,0.114122
9430,kaon,0.9707790000000001,0.380098,0.8952889999999999,0,0.036759,0.14648699999999998
9431,kaon,2.25727,0.503508,0.9932549999999999,0,0.0361181,0.0363928
9432,kaon,1.364,0.302575,0.9422149999999999,0,0.048798400000000006,0.040878899999999996
9433,kaon,0.9596399999999999,0.376747,0.8856879999999999,0,0.0364385,0.0555734
9434,kaon,1.86999,0.451759,0.969781,0,0.0867475,0.08889910000000001
9435,kaon,2.02136,0.270046,0.966007,0,0.21973,0.181872
9436,kaon,1.20745,0.483116,0.9070739999999999,0,0.022156099999999998,0.057267099999999994
9437,kaon,3.2762599999999997,0.233172,1.01209,0,0.0552529,0.562509
9438,kaon,1.9610900000000002,0.223766,0.957623,0,0.0324102,0.0471504
9439,kaon,2.6389,0.307327,0.9759209999999999,0,0.0327306,0.0420691
9440,kaon,2.35019,0.180148,0.986165,0,0.0366217,0.059327099999999994
9441,kaon,2.18418,0.337582,0.9855950000000001,0,0.0338293,0.0415198
9442,kaon,2.69825,0.15323699999999998,0.9771270000000001,0,0.331746,0.15953299999999998
9443,kaon,1.1789100000000001,0.46721999999999997,0.916545,0,0.0414282,0.20705
9444,kaon,1.80972,0.376971,0.944325,0,0.0337835,0.2813
9445,kaon,2.07172,0.123026,0.976867,0,0.293111,0.156603
9446,kaon,1.22332,0.24123699999999998,0.9138639999999999,0,0.112749,0.105058
9447,kaon,2.96941,0.20525700000000002,0.992381,0,0.0420691,0.0422065
9448,kaon,2.87816,0.218292,0.973514,0,0.029983999999999997,0.0486152
9449,kaon,0.876173,0.26711799999999997,0.87997,0,0.0420233,0.147723
9450,kaon,0.8563360000000001,0.47584399999999993,0.850662,0,0.029022700000000002,0.0523232
9451,kaon,2.60777,0.155041,0.9634870000000001,0,0.0727855,0.262165
9452,kaon,1.05425,0.26769,0.922212,0,0.036759,0.123735
9453,kaon,0.8511479999999999,0.537329,0.869136,0,0.051133,0.0705425
9454,kaon,3.5507699999999995,0.146135,1.00334,0,0.0493935,0.335729
9455,kaon,1.6556,0.556308,0.969074,0,0.113069,0.304555
9456,kaon,2.91173,0.22432,0.9911549999999999,0,0.027924,0.042755800000000004
9457,kaon,1.33883,0.356628,0.946983,0,0.0259556,0.0429389
9458,kaon,1.76043,0.221926,0.960508,0,0.0343786,0.0496223
9459,kaon,2.1637299999999997,0.121946,0.987402,0,0.029983999999999997,0.0440375
9460,kaon,1.51736,0.176218,0.941717,0,0.0379034,0.0412909
9461,kaon,3.02129,0.17938199999999999,0.9793219999999999,0,0.028244400000000003,0.0482032
9462,kaon,1.1207799999999999,0.450675,0.904918,0,0.0283818,0.190661
9463,kaon,0.8072020000000001,0.429436,0.852866,51,0.0379034,0.0774548
9464,kaon,2.07996,0.149539,0.985035,0,0.039734500000000006,0.0390021
9465,kaon,2.46082,0.25801999999999997,0.929456,0,0.09425499999999999,0.037170999999999996
9466,kaon,2.47181,0.14640899999999998,0.9838120000000001,0,0.0333715,0.0493935
9467,kaon,2.0143400000000002,0.46340299999999995,0.966342,0,0.0331426,0.05685509999999999
9468,kaon,1.38521,0.266787,0.927657,0,0.0632639,0.251499
9469,kaon,1.51431,0.242152,0.9508049999999999,0,0.07846189999999999,0.0716869
9470,kaon,2.70665,0.31209000000000003,0.9936530000000001,0,0.0277409,0.0462806
9471,kaon,3.46593,0.21050700000000003,0.9707819999999999,0,0.07287710000000001,0.603983
9472,kaon,1.75036,0.39503299999999997,0.935893,0,0.023025900000000002,0.0552529
9473,kaon,2.57786,0.3155,0.9833209999999999,0,0.11421400000000001,0.13458499999999998
9474,kaon,1.19478,0.589871,0.953909,0,0.030533299999999996,0.0522774
9475,kaon,2.07904,0.432496,0.970721,0,0.08780039999999999,0.0638132
9476,kaon,1.99069,0.396323,0.9648030000000001,0,0.256397,0.242023
9477,kaon,2.82765,0.333635,0.9707549999999999,0,0.08079650000000001,0.413733
9478,kaon,2.15976,0.23375500000000002,0.99413,0,0.0267796,0.0448615
9479,kaon,1.7166400000000002,0.203506,0.972139,0,0.0372625,0.0453651
9480,kaon,1.75509,0.512957,0.949011,6,0.164294,0.0410163
9481,kaon,2.00305,0.173742,0.9898239999999999,0,0.143969,0.143328
9482,kaon,1.17098,0.275275,0.92199,0,0.030853700000000005,0.335912
9483,kaon,1.89471,0.330497,0.972923,0,0.030579099999999998,0.0385901
9484,kaon,2.91966,0.20878400000000003,0.982512,0,0.034653199999999995,0.0456397
9485,kaon,1.8584,0.216117,0.9606870000000001,0,0.0640879,0.252918
9486,kaon,1.4949299999999999,0.182301,0.951255,0,0.0486152,0.238132
9487,kaon,1.09865,0.345627,0.918478,0,0.024399200000000003,0.0612039
9488,kaon,0.9703209999999999,0.337032,0.871508,0,0.0350652,0.116182
9489,kaon,2.87175,0.308143,0.9896780000000001,0,0.0325933,0.04953080000000001
9490,kaon,1.16945,0.156668,0.9045110000000001,0,0.030121299999999997,0.055710699999999995
9491,kaon,2.1117,0.457925,0.9688260000000001,0,0.035935,0.056305799999999996
9492,kaon,1.80591,0.261272,0.987592,0,0.0237583,0.039230900000000006
9493,kaon,1.9095099999999998,0.586867,0.958348,0,0.0354772,0.136141
9494,kaon,1.35851,0.197575,0.9030870000000001,0,0.048661,0.11366400000000002
9495,kaon,2.7115299999999998,0.25397800000000004,0.987841,0,0.032181299999999996,0.043350900000000005
9496,kaon,2.392,0.247295,0.977153,0,0.028290199999999998,0.0476539
9497,kaon,1.7338799999999999,0.586321,0.9527469999999999,0,0.10798800000000001,0.171618
9498,kaon,2.0714099999999998,0.283771,0.971083,0,0.031677699999999996,0.23625500000000002
9499,kaon,3.14961,0.332784,0.989576,0,0.103227,0.22078299999999998
9500,kaon,1.85336,0.237011,0.9818049999999999,0,0.07411310000000002,0.291417
9501,kaon,2.03098,0.252864,0.9473450000000001,0,0.0508583,0.09210349999999999
9502,kaon,2.3851400000000003,0.37161500000000003,0.96465,0,0.0396429,0.312474
9503,kaon,3.27642,0.258492,0.989014,0,0.0959029,0.401831
9504,kaon,2.9552099999999997,0.32597600000000004,0.9851690000000001,0,0.027145799999999998,0.0680247
9505,kaon,0.568856,0.304817,0.7620180000000001,61,0.09150839999999999,0.0959487
9506,kaon,1.81308,0.444183,0.946147,0,0.0505837,0.30071
9507,kaon,1.39422,0.582785,0.950782,0,0.0393225,0.0639048
9508,kaon,1.98642,0.34728400000000004,0.957419,0,0.113436,0.05387959999999999
9509,kaon,1.65179,0.35228200000000004,0.622448,0,0.185306,0.0391394
9510,kaon,1.14488,0.230636,0.935591,0,0.03753719999999999,0.0462348
9511,kaon,2.9752,0.16980499999999998,0.971208,0,0.0373999,0.560723
9512,kaon,2.78065,0.26745399999999997,0.9846219999999999,0,0.179126,0.45456599999999997
9513,kaon,1.45434,0.23444,0.9559610000000001,0,0.0231174,0.0561227
9514,kaon,2.76951,0.270133,0.988549,0,0.040054900000000004,0.347677
9515,kaon,1.3588200000000001,0.391434,1.06431,0,0.034744800000000006,0.0512703
9516,kaon,3.58175,0.230462,0.981986,0,0.037949199999999995,0.05722130000000001
9517,kaon,1.16503,0.5383479999999999,0.9191540000000001,0,0.0336004,0.044358
9518,kaon,1.60555,0.277692,0.955965,0,0.0361181,0.0727855
9519,kaon,0.936751,0.559643,0.8676860000000001,0,0.0302129,0.0664225
9520,kaon,0.8365,0.5653590000000001,0.869075,0,0.024399200000000003,0.052048500000000004
9521,kaon,2.15137,0.24881,0.9578260000000001,0,0.250767,0.250263
9522,kaon,0.848249,0.44604099999999997,0.8476790000000001,0,0.09535360000000001,0.175006
9523,kaon,0.555886,0.415336,0.747179,0,0.051407600000000005,0.12208699999999999
9524,kaon,2.70405,0.140684,0.9900120000000001,0,0.22091999999999998,0.192218
9525,kaon,0.7377739999999999,0.5316350000000001,0.828685,0,0.034699,0.226642
9526,kaon,2.49012,0.297969,1.00076,0,0.03598080000000001,0.0332799
9527,positron,0.973831,0.383832,0.993657,85,0.15404,0.0398718
9528,kaon,0.9629969999999999,0.188279,0.8890809999999999,0,0.035797699999999995,0.0632639
9529,kaon,1.9142400000000002,0.177682,0.9629139999999999,13,0.335683,0.043350900000000005
9530,kaon,2.0708,0.462111,0.9767520000000001,0,0.0341039,0.11645699999999999
9531,kaon,1.42824,0.22325599999999998,0.939717,0,0.0403296,0.038407
9532,kaon,0.708476,0.352854,0.8069689999999999,0,0.047104599999999996,0.171664
9533,kaon,1.0995700000000002,0.6037600000000001,0.922643,0,0.035797699999999995,0.144701
9534,kaon,2.5497799999999997,0.221131,0.98435,0,0.034332800000000004,0.0444038
9535,kaon,2.8925,0.231805,0.979741,0,0.549966,0.0776837
9536,kaon,1.6560599999999999,0.40374099999999996,0.9764729999999999,0,0.0344244,0.170199
9537,kaon,2.1844799999999998,0.32571700000000003,0.9693879999999999,0,0.352804,0.168597
9538,kaon,2.15503,0.41453599999999996,0.9894850000000001,0,0.443122,0.059784800000000006
9539,kaon,3.5985400000000003,0.21833200000000003,0.9761559999999999,0,0.032181299999999996,0.0389105
9540,kaon,2.24689,0.41769700000000004,0.975267,0,0.041474000000000004,0.0625772
9541,kaon,1.7004700000000001,0.22936700000000002,0.957676,142,0.0390478,0.06825360000000001
9542,kaon,2.72938,0.213667,0.9875520000000001,0,0.0218357,0.0420691
9543,kaon,2.48615,0.426202,0.98621,0,0.034653199999999995,0.046967300000000003
9544,kaon,0.750744,0.500945,0.832126,0,0.037995,0.104921
9545,kaon,1.2585600000000001,0.47377600000000003,0.9297979999999999,0,0.05259780000000001,0.10972799999999999
9546,kaon,1.91867,0.128435,0.961467,0,0.023621,0.0449531
9547,kaon,2.41413,0.22898600000000002,0.979958,0,0.286702,0.0962692
9548,kaon,0.6974899999999999,0.391737,0.870741,0,0.0265965,0.032639
9549,kaon,0.811322,0.338267,0.850251,0,0.0353399,0.0683452
9550,kaon,0.947127,0.329515,0.8841690000000001,0,0.0398718,0.0634928
9551,kaon,1.8721299999999998,0.534925,0.9620489999999999,0,0.020828599999999996,0.0576791
9552,kaon,2.8954,0.23172399999999999,0.978088,0,0.6124970000000001,0.274067
9553,kaon,3.0985,0.341407,0.9580770000000001,0,0.0260014,0.055024
9554,kaon,1.52346,0.362352,0.944292,0,0.030304400000000006,0.0457313
9555,kaon,2.1492299999999998,0.181053,0.964376,0,0.0285191,0.264179
9556,kaon,2.2793900000000002,0.312913,0.960518,0,0.0241703,0.045868599999999995
9557,kaon,0.918441,0.49026400000000003,0.886335,0,0.0325017,0.0571756
9558,kaon,1.57427,0.41596099999999997,0.952667,0,0.0412909,0.0575875
9559,kaon,0.889601,0.396901,0.8825790000000001,0,0.028244400000000003,0.060837699999999995
